42.363207,-71.0967,auto,auto
42.372566,-71.120145,auto,auto
42.372211,-71.115587,auto,auto
42.380394,-71.127504,auto,auto
42.383255,-71.125479,auto,auto
42.372142,-71.082973,auto,vehicle
42.360693,-71.11517,auto,vehicle
42.392615,-71.124874,auto,auto
42.371233,-71.081493,taxi,auto
42.368662,-71.141391,auto,vehicle
42.364749,-71.110774,auto,vehicle
42.362388,-71.087276,auto,vehicle
42.362257,-71.113547,auto,auto
42.388515,-71.132696,auto,vehicle
42.368201,-71.1061,auto,auto
42.37483,-71.151091,auto,vehicle
42.371808,-71.077769,auto,vehicle
42.380006,-71.119917,auto,truck
42.365878,-71.078034,auto,auto
42.375042,-71.107169,auto,vehicle
42.396307,-71.129259,auto,auto
42.356804,-71.111153,auto,vehicle
42.37048,-71.096879,auto,auto
42.38989,-71.125087,auto,vehicle
42.355031,-71.111003,auto,vehicle
42.376936,-71.107629,auto,vehicle
42.381853,-71.119723,auto,auto
42.37407,-71.118839,taxi,truck
42.366072,-71.098852,auto,vehicle
42.369906,-71.103129,auto,auto
42.365143,-71.106206,auto,auto
42.373729,-71.100837,auto,truck
42.361242,-71.097062,auto,auto
42.358388,-71.111881,auto,vehicle
42.362156,-71.092912,auto,auto
42.388965,-71.119695,auto,auto
42.372123,-71.088456,auto,auto
42.373967,-71.11278,auto,auto
42.381166,-71.13878,auto,auto
42.379902,-71.123854,auto,vehicle
42.369345,-71.08386,auto,vehicle
42.375474,-71.114321,auto,auto
42.389274,-71.126525,auto,vehicle
42.366393,-71.11356,auto,auto
42.372764,-71.081451,auto,vehicle
42.371983,-71.12251,auto,vehicle
42.391681,-71.124037,auto,vehicle
42.381554,-71.116331,auto,auto
42.398907,-71.140972,auto,auto
42.364053,-71.110553,taxi,vehicle
42.379327,-71.151406,auto,vehicle
42.360131,-71.112777,auto,auto
42.359073,-71.113891,auto,vehicle
42.362281,-71.107593,auto,auto
42.378325,-71.123709,auto,taxi
42.367998,-71.094936,auto,vehicle
42.354988,-71.105235,auto,vehicle
42.372912,-71.094512,auto,auto
42.369078,-71.095394,auto,auto
42.363875,-71.093283,auto,vehicle
42.382445,-71.117788,auto,auto
42.376185,-71.112383,auto,auto
42.364918,-71.099151,auto,auto
42.369895,-71.116822,auto,auto
42.357376,-71.114492,auto,vehicle
42.391032,-71.14135,auto,vehicle
42.37275,-71.093288,auto,auto
42.360828,-71.096012,auto,bus
42.361746,-71.097556,auto,auto
42.386817,-71.129168,auto,auto
42.372861,-71.09455,auto,vehicle
42.370321,-71.08001,auto,vehicle
42.369317,-71.101021,auto,truck
42.389703,-71.118304,auto,vehicle
42.389238,-71.119527,auto,auto
42.378298,-71.154921,auto,vehicle
42.395701,-71.135265,auto,auto
42.36273,-71.084014,auto,auto
42.370091,-71.113336,auto,auto
42.384165,-71.137978,auto,vehicle
42.364812,-71.089386,auto,auto
42.385389,-71.126371,auto,auto
42.378252,-71.155376,auto,auto
42.376564,-71.122185,auto,auto
42.38111,-71.128817,auto,auto
42.37787,-71.120647,auto,auto
42.370532,-71.081655,auto,vehicle
42.387116,-71.13162,auto,auto
42.363987,-71.105712,auto,auto
42.365853,-71.102331,auto,vehicle
42.378304,-71.155325,auto,vehicle
42.373241,-71.097773,auto,vehicle
42.371416,-71.121105,auto,auto
42.372305,-71.115147,taxi,bus
42.359835,-71.11029,auto,auto
42.372026,-71.098959,auto,truck
42.368748,-71.094873,auto,auto
42.366185,-71.099649,auto,auto
42.382061,-71.126736,auto,auto
42.388578,-71.118688,auto,vehicle
42.360154,-71.094882,auto,auto
42.394653,-71.127155,auto,auto
42.3683,-71.080574,auto,auto
42.369846,-71.112642,auto,auto
42.37005,-71.10689,auto,auto
42.37289,-71.121974,auto,auto
42.383257,-71.134914,auto,auto
42.367444,-71.079382,auto,auto
42.367449,-71.104926,auto,vehicle
42.372566,-71.120145,auto,auto
42.370399,-71.103764,auto,auto
42.378927,-71.120663,auto,vehicle
42.37139,-71.102151,auto,vehicle
42.376261,-71.123608,auto,auto
42.383475,-71.123636,auto,auto
42.372558,-71.088881,auto,auto
42.359128,-71.093339,auto,taxi
42.377967,-71.107828,auto,auto
42.38579,-71.129915,auto,auto
42.364452,-71.107903,auto,auto
42.375474,-71.114321,auto,auto
42.364893,-71.105807,auto,auto
42.384678,-71.128259,auto,auto
42.374638,-71.107881,auto,auto
42.36659,-71.10568,auto,auto
42.366263,-71.111797,auto,vehicle
42.372912,-71.094512,auto,auto
42.368072,-71.101821,auto,truck
42.377845,-71.130167,truck,auto
42.365142,-71.078206,auto,auto
42.363897,-71.10119,auto,auto
42.362551,-71.102564,auto,auto
42.381305,-71.137337,auto,auto
42.378763,-71.147295,auto,auto
42.368925,-71.110257,auto,auto
42.37407,-71.118839,auto,auto
42.38086,-71.15455,auto,vehicle
42.367107,-71.095416,auto,auto
42.391448,-71.155467,auto,auto
42.391158,-71.119421,auto,auto
42.395833,-71.132891,auto,taxi
42.370636,-71.076934,auto,vehicle
42.358752,-71.114978,auto,vehicle
42.372752,-71.109728,auto,auto
42.383759,-71.119021,auto,auto
42.369258,-71.110388,truck,vehicle
42.366995,-71.106343,auto,vehicle
42.387443,-71.121796,auto,vehicle
42.384072,-71.140964,auto,vehicle
42.37407,-71.118839,auto,auto
42.373689,-71.100529,auto,auto
42.360154,-71.094882,auto,auto
42.36779,-71.111562,auto,vehicle
42.375474,-71.114321,auto,auto
42.36536,-71.096887,auto,vehicle
42.371655,-71.08479,auto,auto
42.371655,-71.08479,auto,auto
42.367428,-71.078168,auto,vehicle
42.377662,-71.12858,auto,auto
42.393088,-71.138992,auto,vehicle
42.368965,-71.080324,auto,auto
42.372154,-71.120489,auto,bus
42.388173,-71.119415,auto,moped
42.39744,-71.130266,auto,auto
42.365678,-71.082406,auto,auto
42.367562,-71.085741,auto,auto
42.387948,-71.121357,auto,auto
42.391759,-71.131932,auto,truck
42.375474,-71.114321,auto,auto
42.365142,-71.078206,auto,auto
42.375729,-71.120777,truck,vehicle
42.375057,-71.148745,auto,auto
42.363846,-71.085722,auto,auto
42.37275,-71.093288,auto,auto
42.376564,-71.122185,auto,auto
42.361389,-71.096953,moped,auto
42.37429,-71.094747,auto,auto
42.364848,-71.10248,taxi,bus
42.397973,-71.130897,auto,auto
42.369376,-71.111709,auto,auto
42.370644,-71.113419,taxi,auto
42.355402,-71.107026,auto,vehicle
42.372958,-71.099725,auto,auto
42.390474,-71.152218,auto,auto
42.367296,-71.107019,motorcycle,auto
42.389755,-71.147368,auto,auto
42.362709,-71.089933,truck,auto
42.365242,-71.111631,auto,vehicle
42.38414,-71.139736,auto,vehicle
42.369202,-71.110689,auto,auto
42.357376,-71.114492,auto,auto
42.372202,-71.098975,auto,vehicle
42.368578,-71.108851,auto,vehicle
42.37102,-71.079848,auto,auto
42.363651,-71.103735,auto,auto
42.368978,-71.081082,auto,vehicle
42.368709,-71.113513,auto,auto
42.383804,-71.116554,auto,vehicle
42.394368,-71.151379,auto,auto
42.37275,-71.093288,auto,auto
42.369222,-71.096448,auto,vehicle
42.369253,-71.090201,auto,auto
42.371501,-71.098121,auto,auto
42.366584,-71.087968,auto,vehicle
42.375223,-71.147759,auto,auto
42.38681,-71.11713,auto,auto
42.37061,-71.115445,auto,vehicle
42.388463,-71.143449,auto,auto
42.372451,-71.088096,auto,vehicle
42.372912,-71.094512,auto,auto
42.364154,-71.099474,auto,vehicle
42.372918,-71.092329,auto,auto
42.385281,-71.1323,auto,auto
42.374869,-71.12995,auto,auto
42.361142,-71.114151,auto,auto
42.369851,-71.081813,auto,auto
42.36709,-71.105108,auto,truck
42.369717,-71.102374,auto,auto
42.370587,-71.106631,truck,vehicle
42.376564,-71.122185,auto,auto
42.365142,-71.078206,auto,auto
42.376168,-71.140778,auto,auto
42.373806,-71.095076,auto,auto
42.373543,-71.119219,truck,vehicle
42.362221,-71.100582,auto,vehicle
42.393956,-71.140613,auto,auto
42.375511,-71.149909,auto,vehicle
42.369317,-71.101021,auto,auto
42.375215,-71.111495,auto,vehicle
42.366496,-71.103579,auto,vehicle
42.366912,-71.105125,auto,auto
42.381992,-71.121037,auto,vehicle
42.391448,-71.155467,bus,auto
42.364366,-71.09413,auto,vehicle
42.37086,-71.097135,auto,taxi
42.365904,-71.09595,auto,vehicle
42.381926,-71.117427,auto,vehicle
42.369739,-71.099143,auto,vehicle
42.37275,-71.093288,auto,vehicle
42.399365,-71.132713,auto,auto
42.375057,-71.148745,auto,auto
42.366592,-71.0882,auto,auto
42.372425,-71.079454,auto,auto
42.375282,-71.145695,auto,auto
42.388566,-71.11904,auto,vehicle
42.3747,-71.130587,auto,auto
42.362709,-71.089933,auto,auto
42.372292,-71.089749,auto,auto
42.385669,-71.132682,auto,vehicle
42.370176,-71.094126,auto,auto
42.390294,-71.120996,auto,auto
42.363802,-71.100716,auto,vehicle
42.363884,-71.093157,auto,auto
42.361309,-71.111766,truck,vehicle
42.381551,-71.140237,auto,vehicle
42.371046,-71.112119,auto,vehicle
42.37425,-71.09739,auto,auto
42.364812,-71.089386,auto,auto
42.386165,-71.130977,auto,auto
42.362974,-71.093634,auto,auto
42.373875,-71.105023,auto,auto
42.381718,-71.119738,auto,vehicle
42.375996,-71.12539,auto,vehicle
42.375576,-71.144448,auto,vehicle
42.393956,-71.140613,auto,vehicle
42.387876,-71.126001,auto,vehicle
42.361142,-71.114151,auto,auto
42.365991,-71.092848,auto,vehicle
42.361733,-71.11091,auto,auto
42.358377,-71.104875,auto,auto
42.374832,-71.114477,auto,auto
42.383062,-71.120964,auto,vehicle
42.365142,-71.078206,auto,truck
42.355591,-71.111313,auto,vehicle
42.384908,-71.137696,auto,vehicle
42.391448,-71.155467,auto,auto
42.390113,-71.150662,auto,auto
42.358443,-71.110343,auto,auto
42.393306,-71.130918,auto,vehicle
42.364714,-71.105919,auto,auto
42.369917,-71.096192,auto,auto
42.358075,-71.113083,auto,vehicle
42.364424,-71.102083,auto,auto
42.367107,-71.095416,auto,auto
42.365435,-71.091112,auto,auto
42.372154,-71.120489,auto,auto
42.368301,-71.101743,taxi,auto
42.383349,-71.133028,auto,auto
42.358875,-71.094617,auto,auto
42.383868,-71.129312,auto,auto
42.364812,-71.089386,auto,auto
42.373967,-71.11278,auto,auto
42.368301,-71.101743,auto,auto
42.364424,-71.102083,auto,auto
42.400697,-71.135489,auto,auto
42.374863,-71.151313,auto,auto
42.386721,-71.117396,auto,auto
42.385168,-71.136781,auto,auto
42.369364,-71.095518,auto,auto
42.374598,-71.149917,bus,vehicle
42.372262,-71.079743,auto,auto
42.38123,-71.113341,auto,vehicle
42.374284,-71.105139,auto,auto
42.372239,-71.09766,auto,vehicle
42.3749,-71.13205,auto,vehicle
42.362974,-71.093634,auto,vehicle
42.388906,-71.119192,auto,auto
42.371426,-71.100894,auto,vehicle
42.376799,-71.119803,auto,auto
42.365079,-71.10695,auto,auto
42.374869,-71.12995,auto,vehicle
42.373781,-71.101237,auto,auto
42.384653,-71.137516,auto,vehicle
42.377217,-71.133421,auto,auto
42.382625,-71.131732,auto,auto
42.373864,-71.092209,auto,vehicle
42.372202,-71.098975,auto,auto
42.368965,-71.080324,auto,auto
42.361029,-71.095553,auto,auto
42.372845,-71.099759,auto,auto
42.361389,-71.096953,auto,taxi
