CAMB-1105,42.3731207671,-71.0956218031
CAMB-1103,42.373111097,-71.0955484418
CAMB-1055,42.3730040423,-71.0947196385
CAMB-1057,42.3730136126,-71.094791779
CAMB-1059,42.3730238029,-71.0948685785
CAMB-1061,42.3730346084,-71.094952535
CAMB-1063,42.3730448047,-71.0950349782
CAMB-1065,42.3730539747,-71.095110378
CAMB-1066,42.3729595006,-71.0952441914
CAMB-1064,42.3729497714,-71.095169702
CAMB-1062,42.3729394782,-71.0950909233
CAMB-1060,42.3729291424,-71.0950117379
CAMB-1058,42.3729198643,-71.0949407058
CAMB-1008,42.3727899697,-71.0939395054
CAMB-1006,42.3727802687,-71.0938654602
CAMB-1001,42.3728330767,-71.0935813848
CAMB-1003,42.372866343,-71.0936652335
CAMB-1000,42.3727401524,-71.0935630526
CAMB-1002,42.3727510185,-71.0936444916
CAMB-1004,42.3727630266,-71.0937346016
CAMB-0934,42.3726350303,-71.0927610014
CAMB-0936,42.3726451862,-71.0928393176
CAMB-0932,42.3726260732,-71.0926919108
CAMB-0930,42.3726169611,-71.092621674
CAMB-0928,42.3726076939,-71.0925502725
CAMB-0926,42.3725983843,-71.0924785012
CAMB-0924,42.3725893846,-71.0924090594
CAMB-0922,42.3725624728,-71.0921982911
CAMB-0920,42.3725547618,-71.092136335
CAMB-0918,42.3725466767,-71.0920733452
CAMB-0879,42.372603853,-71.0916450789
CAMB-0877,42.3725945549,-71.0915728821
CAMB-0875,42.3725853556,-71.0915014433
CAMB-0873,42.3725759449,-71.0914284701
CAMB-0871,42.3725550687,-71.0913529805
CAMB-0847,42.3725065193,-71.0909727852
CAMB-0845,42.3725073687,-71.0908913822
CAMB-0843,42.3724973281,-71.0908150086
CAMB-0807,42.3724446317,-71.0904112302
CAMB-0805,42.3724347551,-71.0903347447
CAMB-0803,42.3724145547,-71.0902642842
CAMB-0801,42.37241608,-71.0901879284
CAMB-0799,42.3724070251,-71.0901148977
CAMB-0797,42.3723877894,-71.0899609798
CAMB-0758,42.3722317654,-71.0896505208
CAMB-0756,42.3722197104,-71.0895712372
CAMB-0754,42.3722074539,-71.0894893089
CAMB-0752,42.3721961904,-71.0894050058
CAMB-0750,42.3721861648,-71.0893215643
CAMB-0748,42.3721761107,-71.089237864
CAMB-0746,42.3721661983,-71.0891554026
CAMB-0749,42.3722764369,-71.0891195297
CAMB-0435,42.3716439586,-71.0841761624
CAMB-0747,42.3722531735,-71.0890329545
CAMB-0717,42.372183955,-71.0884038763
CAMB-0723,42.3722008624,-71.0886274188
CAMB-0721,42.3722024554,-71.0885510813
CAMB-0719,42.3721931605,-71.0884764799
CAMB-0686,42.3720410761,-71.0881561744
CAMB-0688,42.3720521862,-71.088239516
CAMB-0690,42.3720631673,-71.0883213595
CAMB-0693,42.3721252049,-71.0880284333
CAMB-0621,42.3720397651,-71.0872659419
CAMB-0583,42.3719889968,-71.0868752942
CAMB-0608,42.3719213838,-71.087227228
CAMB-0581,42.3719680331,-71.0867113421
CAMB-0579,42.3719565004,-71.0866252467
CAMB-0577,42.3719234921,-71.0865420858
CAMB-0565,42.3718543121,-71.0858093383
CAMB-0563,42.371843972,-71.0857345411
CAMB-0561,42.3718337021,-71.0856601874
CAMB-0567,42.3718763403,-71.0859789449
CAMB-0569,42.3718904116,-71.0860955172
CAMB-0575,42.3719092443,-71.0863419528
CAMB-0566,42.3717330296,-71.0857271077
CAMB-0525,42.3717761182,-71.0852073229
CAMB-0521,42.3717537039,-71.0850336671
CAMB-0519,42.3717425248,-71.0849470334
CAMB-0522,42.3716663388,-71.0852256396
CAMB-0524,42.3716781722,-71.085314952
CAMB-0526,42.3716887218,-71.085394503
CAMB-0431,42.3716006773,-71.0840110081
CAMB-0441,42.3716772246,-71.0844364902
CAMB-0439,42.3716543697,-71.0843462327
CAMB-0437,42.3716544246,-71.0842589148
CAMB-0433,42.3716334789,-71.0840933916
CAMB-0442,42.3715804086,-71.0845604699
CAMB-0440,42.3715703729,-71.0844828031
CAMB-0438,42.3715594764,-71.0843985548
CAMB-0436,42.3715438658,-71.0842779599
CAMB-0434,42.3715334072,-71.0841972059
CAMB-0432,42.371523061,-71.0841172469
CAMB-0429,42.3716030851,-71.0838573216
CAMB-0427,42.3715918351,-71.0837703002
CAMB-0425,42.3715695147,-71.0836838513
CAMB-0423,42.3715462097,-71.0835035782
CAMB-0358,42.3713661181,-71.0828832191
CAMB-0356,42.3713543471,-71.082792723
CAMB-0354,42.3713423646,-71.0827006925
CAMB-0352,42.3713308776,-71.0826128776
CAMB-0361,42.3714785433,-71.0829778994
CAMB-0359,42.3714788666,-71.0828930039
CAMB-0357,42.3714693761,-71.0828184425
CAMB-0355,42.371461311,-71.0827548071
CAMB-0353,42.3714538101,-71.0826954424
CAMB-0351,42.3714448824,-71.082624763
CAMB-0349,42.3714126068,-71.0824569842
CAMB-0347,42.3714136147,-71.0823755814
CAMB-0343,42.3713722807,-71.0821315179
CAMB-0341,42.3713724442,-71.0820443476
CAMB-0350,42.3712667699,-71.0821199288
CAMB-0348,42.3712353709,-71.0820463451
CAMB-0251,42.3712441223,-71.0811441965
CAMB-0249,42.3712454923,-71.0810683054
CAMB-0247,42.3712140531,-71.0808106149
CAMB-0210,42.3711058063,-71.0808615132
CAMB-0208,42.3710961992,-71.080785436
CAMB-0245,42.3711918022,-71.0806346852
CAMB-0243,42.3711822731,-71.0805649911
CAMB-0241,42.3711618398,-71.0804962574
CAMB-0239,42.3711628236,-71.0804199064
CAMB-0237,42.3711523409,-71.0803408375
CAMB-0235,42.3711418579,-71.0802616946
CAMB-0200,42.3710172767,-71.080351966
CAMB-0202,42.3710489909,-71.0804214017
CAMB-0204,42.3710601438,-71.0805036856
CAMB-0201,42.3710506815,-71.0795617303
CAMB-0199,42.3710192415,-71.0794886295
CAMB-0197,42.3710196903,-71.0793149367
CAMB-0186,42.3709137202,-71.0793691528
CAMB-0195,42.3709966503,-71.0791339435
CAMB-0193,42.3709880348,-71.0790666861
CAMB-0125,42.3708899521,-71.0783037308
CAMB-0122,42.3707845618,-71.078366308
CAMB-0124,42.3707946623,-71.0784455268
CAMB-0121,42.3708336643,-71.0778642487
CAMB-0119,42.3708242117,-71.0777896885
CAMB-0117,42.3708144623,-71.0777127804
CAMB-0115,42.3708046002,-71.077635096
CAMB-0113,42.37079519,-71.0775609056
GARD-0023,42.3759566696,-71.120745425
GARD-0021,42.3759290188,-71.1206816943
GARD-0019,42.3759018937,-71.1206193114
GARD-0017,42.3758737895,-71.1205554171
GARD-0015,42.3758454985,-71.1204931338
GARD-0013,42.3758085434,-71.1204413392
GARD-0011,42.3757907998,-71.1203738484
GARD-0009,42.3757646879,-71.1203150311
GARD-0026,42.3758009184,-71.1207294458
GARD-0001,42.3756451426,-71.1200449719
GARD-0003,42.3756666102,-71.120122451
GARD-0005,42.3757063259,-71.12018337
GARD-0007,42.3757271017,-71.1202591324
GARD-0016,42.3755224504,-71.1200933766
GARD-0014,42.3754944034,-71.1200302782
GARD-0012,42.3754666597,-71.1199676222
GARD-0010,42.3754383605,-71.1199029711
GARD-0008,42.375411705,-71.1198416224
GARD-0006,42.3753823157,-71.1197751275
GARD-0004,42.3753453278,-71.1197218165
GARD-0022,42.3757047132,-71.1205053774
GARD-0024,42.3757317602,-71.1205690559
GARD-0028,42.3758577018,-71.1209110425
GARD-0048,42.3762736174,-71.1217895961
GARD-0046,42.3762436901,-71.1217218628
GARD-0044,42.3762151726,-71.1216572669
GARD-0042,42.3761870977,-71.1215937602
GARD-0040,42.3761608889,-71.12153448
GARD-0038,42.3761345404,-71.1214744604
GARD-0036,42.3761056468,-71.1214082016
GARD-0034,42.3760772667,-71.1213437162
GARD-0032,42.3760494146,-71.1212812817
OXF-0065,42.3789891171,-71.1166482345
OXF-0067,42.3790426209,-71.1166424325
OXF-0069,42.3790678983,-71.11663967
OXF-0071,42.37914613,-71.1166309238
OXF-0073,42.3791801848,-71.1166270903
OXF-0075,42.3792320283,-71.1166212428
OXF-0077,42.3793179272,-71.1166117653
OXF-0079,42.379370649,-71.1166059865
OXF-0081,42.3794245914,-71.1166000708
OXF-0083,42.3794550106,-71.1165963333
OXF-0085,42.3795105417,-71.1165895567
OXF-0087,42.3795887754,-71.1165814025
OXF-0089,42.3796337633,-71.1165769474
OXF-0091,42.3797038905,-71.1165694716
OXF-0057,42.3784582273,-71.1165551508
OXF-0055,42.3784033614,-71.1165351091
OXF-0053,42.378347835,-71.1165144607
OXF-0051,42.3782951375,-71.116494591
OXF-0049,42.3782424406,-71.1164749063
OXF-0047,42.3781884665,-71.1164548778
OXF-0045,42.3781340666,-71.1164346669
OXF-0041,42.3780266538,-71.1163946809
OXF-0043,42.3780790346,-71.1164142008
OXF-0039,42.3778963543,-71.1163460994
OXF-0037,42.3778450448,-71.1163269247
OXF-0035,42.377792705,-71.1163073492
OXF-0033,42.37773884,-71.1162871167
OXF-0011,42.3769615294,-71.11602873
OXF-0013,42.377031927,-71.1160241574
OXF-0015,42.3770889763,-71.1160447217
OXF-0001,42.3765296614,-71.1158296312
KIRK-0005,42.3764048755,-71.1153740987
KIRK-0007,42.3764200924,-71.1153005423
KIRK-0009,42.3764273033,-71.115265913
KIRK-0011,42.3764496928,-71.1151586341
KIRK-0013,42.3764639261,-71.1150904869
KIRK-0015,42.3764788345,-71.1150191157
KIRK-0017,42.3764863836,-71.1149830965
KIRK-0019,42.3765086123,-71.1148770212
KIRK-0021,42.3765226165,-71.1148101706
KIRK-0023,42.3765517866,-71.1146710588
KIRK-0025,42.3765591468,-71.1146360214
KIRK-0031,42.3766327143,-71.1142877193
KIRK-0029,42.3766202887,-71.1143465109
KIRK-0027,42.3766086328,-71.1144016523
SEC-0029,42.370419078,-71.0787333656
SEC-0027,42.3704827556,-71.0787187126
SEC-0025,42.3705233612,-71.0787093571
SEC-0023,42.3705770732,-71.0786972129
SEC-0021,42.3706731789,-71.0786769039
SEC-0019,42.370724482,-71.0786663669
SEC-0033,42.3699971397,-71.0788322246
SEC-0031,42.3700463264,-71.0788207213
SEC-0041,42.3696701466,-71.0789086354
SEC-0039,42.3697175787,-71.0788975509
THDK-0023,42.369477863,-71.0785885778
THDK-0005,42.3693608345,-71.0776364664
THDK-0003,42.3693535678,-71.0775818208
THDK-0001,42.3693453272,-71.0775197621
THDK-0021,42.369455031,-71.078344882
THDK-0019,42.3694461563,-71.0782781831
THDK-0017,42.3694369852,-71.0782092105
THDK-0015,42.3694279126,-71.0781409403
THDK-0013,42.3694188827,-71.0780730954
THDK-0011,42.3694100219,-71.0780064706
THDK-0009,42.3694010619,-71.0779390138
SEC-0062,42.3693411245,-71.0788917866
SEC-0060,42.3693761513,-71.0788839117
SEC-0064,42.3691546335,-71.0789358804
SEC-0066,42.3691115477,-71.0789461032
SEC-0068,42.3690507636,-71.0789603478
SEC-0070,42.369003359,-71.0789714504
SEC-0072,42.3689331022,-71.0789879228
SPR-0004,42.3685913703,-71.0776449721
SPR-0002,42.3685826871,-71.0775819365
SPR-0006,42.3686010263,-71.0777151061
SPR-0008,42.3686107132,-71.0777862022
SPR-0012,42.3686415986,-71.0780219403
SPR-0010,42.3686318001,-71.0779465708
SPR-0014,42.3686413416,-71.0781950332
SEC-0148,42.3672908965,-71.0793714866
SEC-0147,42.3673310244,-71.0794528697
SEC-0149,42.3672605081,-71.0794696944
SEC-0151,42.3672228508,-71.0794786223
SEC-0153,42.3671673172,-71.0794917024
SEC-0155,42.3671117425,-71.0795048014
HURL-0008,42.3679858636,-71.0783486998
HURL-0006,42.3679760795,-71.078273442
HURL-0004,42.3679654339,-71.0781915291
HURL-0002,42.3679550986,-71.078111927
CHA-0015,42.3673677813,-71.0785831534
CHA-0017,42.3673971379,-71.0786454212
CHA-0019,42.3673998295,-71.0788446346
CHA-0021,42.3674294854,-71.0789024969
CHA-0040,42.3673857152,-71.0791118628
CHA-0042,42.3673954708,-71.0791869722
CHA-0056,42.3674885855,-71.0799098254
CHA-0058,42.3674975942,-71.0799796668
CHA-0060,42.3675180123,-71.0801380766
CHA-0062,42.3675264987,-71.0802039436
CHA-0064,42.367559854,-71.0804599224
CHA-0066,42.3675804846,-71.0806203848
CHA-0050,42.3674613323,-71.0796945299
CHA-0052,42.3674699141,-71.0797638931
CHA-0054,42.3674792375,-71.0798372294
CHA-0038,42.3673775976,-71.0790456976
CHA-0036,42.3673698855,-71.0789816389
CHA-0013,42.3673720356,-71.078441121
CHA-0011,42.3673623558,-71.078371858
CHA-0009,42.3673534975,-71.0783058828
CHA-0007,42.3673454592,-71.0782427886
CHA-0003,42.3673125467,-71.0779929146
CHA-0005,42.3673219117,-71.0780623091
SEC-0156,42.3669272583,-71.0794561278
BENT-0029,42.3667796985,-71.0793594554
BENT-0027,42.366781894,-71.0792882452
BENT-0025,42.3667729339,-71.0792168131
BENT-0023,42.3667639313,-71.0791449928
BENT-0007,42.3666551446,-71.0784637718
BENT-0009,42.3666860697,-71.0785309498
BENT-0011,42.3666953622,-71.0786031381
BENT-0013,42.3667047536,-71.0786761213
BENT-0015,42.3667142439,-71.0787498809
BENT-0017,42.3667237794,-71.0788247689
BENT-0019,42.3667328949,-71.0788973654
BENT-0021,42.3667424631,-71.0789737149
BENT-0005,42.3666455637,-71.0782156505
BENT-0003,42.366636665,-71.0781461611
BENT-0004,42.3665672709,-71.0781733777
BENT-0006,42.3665762075,-71.0782419602
BENT-0008,42.3665961352,-71.0785654261
BENT-0012,42.3666374191,-71.0787112794
BENT-0010,42.3666278616,-71.0786379089
BENT-0014,42.3666471179,-71.0787857777
BENT-0016,42.3666674193,-71.0789418545
BENT-0018,42.3666767936,-71.0790139682
BENT-0028,42.3667239891,-71.0793769772
BENT-0026,42.3667149678,-71.0793075438
BENT-0024,42.3667058338,-71.0792373156
BENT-0022,42.3666965446,-71.0791659414
BENT-0020,42.3666865915,-71.079089354
SEC-0160,42.366619661,-71.0795276292
SEC-0162,42.3664094891,-71.0795757066
SEC-0164,42.36635808,-71.0795873159
SEC-0166,42.366303559,-71.079599649
ROG-0015,42.3660848173,-71.0792627422
ROG-0017,42.3660947239,-71.079341642
ROG-0019,42.3661043763,-71.0794185637
ROG-0021,42.366102844,-71.0794948383
ROG-0030,42.3660473839,-71.0795280106
ROG-0028,42.3660379811,-71.0794555277
ROG-0022,42.3660086989,-71.0792296494
ROG-0020,42.3659992818,-71.0791570741
ROG-0018,42.3659902879,-71.0790876414
ROG-0016,42.3659808845,-71.0790150661
ROG-0007,42.3660008747,-71.0786252675
ROG-0009,42.3660103895,-71.0786907373
ROG-0011,42.366020439,-71.0787598485
ROG-0013,42.3660303876,-71.0788314026
ROG-0010,42.3659165382,-71.0785137273
ROG-0012,42.3659261576,-71.0785852649
ROG-0001,42.3659493305,-71.0782481198
ROG-0003,42.3659606124,-71.0783314505
ROG-0005,42.365971979,-71.0784154651
ROG-0002,42.3658791162,-71.0782275145
ROG-0004,42.3658872713,-71.0782925492
ROG-0006,42.3658968175,-71.078366511
ROG-0008,42.365906848,-71.0784416351
ROG-0094,42.3663389013,-71.0817972494
ROG-0092,42.366314217,-71.0816082682
ROG-0090,42.3663065537,-71.0815496866
ROG-0088,42.3662976203,-71.0814813999
ROG-0086,42.3662877408,-71.0814057927
ROG-0084,42.3662781236,-71.0813306094
ROG-0082,42.366268797,-71.0812561272
ROG-0080,42.3662601774,-71.0811874315
ROG-0078,42.3662518543,-71.081121028
ROG-0076,42.3662430789,-71.0810510012
ROG-0074,42.3662339784,-71.0809783864
ROG-0068,42.3662066907,-71.0807606157
ROG-0070,42.3662159328,-71.0808343952
ROG-0072,42.366224793,-71.080905069
ROG-0058,42.3661400378,-71.0802379377
ROG-0056,42.3661327927,-71.0801813518
ROG-0054,42.3661244886,-71.0801165581
ROG-0052,42.3661153233,-71.0800451466
ROG-0050,42.3660942589,-71.0799690221
LINS-0020,42.364633625,-71.079368491
LINS-0022,42.3646425684,-71.0794391437
LINS-0028,42.3646688188,-71.079646462
LINS-0030,42.3646777057,-71.0797167266
LINS-0032,42.3646864511,-71.0797858082
LINS-0034,42.3646955211,-71.0798573852
SEC-0181,42.3660122896,-71.0797577027
SEC-0183,42.365962952,-71.0797692611
SEC-0185,42.3659079526,-71.0797820966
SEC-0187,42.3658517744,-71.0797952545
SEC-0189,42.3658026267,-71.079806201
SEC-0191,42.3657516692,-71.0798174925
SEC-0193,42.3656959684,-71.0798298886
SEC-0195,42.3656420909,-71.0798418655
MASS-0816,42.3670381582,-71.1064995356
MASS-0814,42.3670018642,-71.1064423496
MASS-0812,42.3669663425,-71.106386343
MTA-0677,42.3749862019,-71.1489717177
MTA-0679,42.3749767382,-71.1490762271
MTA-0681,42.3749733952,-71.1491137724
MTA-0683,42.3749671835,-71.1491869359
MTA-0685,42.3749371941,-71.1493905201
MTA-0687,42.3749030618,-71.1494953696
MTA-0689,42.3748835196,-71.1495569676
MTA-0691,42.374871697,-71.1495944118
CON-0172,42.3818856578,-71.1301781451
CON-0174,42.3819204449,-71.1302355334
CON-0176,42.3819543479,-71.1302910394
CON-0178,42.3819880291,-71.1303458619
CON-0180,42.3820230894,-71.1304028972
CON-0182,42.3820585636,-71.130460652
CON-0184,42.3820931308,-71.1305179494
CON-0186,42.3821259906,-71.1305733692
CON-0188,42.3822451318,-71.1307723394
CON-0190,42.3822786746,-71.1308311606
HURO-0169,42.3822130076,-71.1314126465
HURO-0167,42.3822497637,-71.1313653518
HURO-0165,42.3822690442,-71.1313407368
HURO-0163,42.3823262707,-71.1312676172
HURO-0161,42.3823507572,-71.131236328
MTA-0171,42.3744491309,-71.1262240058
MTA-0169,42.3744553745,-71.1260131878
MTA-0161,42.3742111842,-71.125163091
MTA-0159,42.3741752114,-71.124995287
MTA-0146,42.3741386019,-71.1251836537
MTA-0148,42.3741627722,-71.125249496
MTA-0150,42.374186805,-71.1253152838
MTA-0152,42.3742097991,-71.1253780985
MTA-0155,42.3738793598,-71.124221834
MTA-0140,42.3738905401,-71.1245195897
MTA-0138,42.3737982114,-71.1242577328
MTA-0116,42.3736109806,-71.1237447687
MTA-0118,42.3736315112,-71.123800806
MTA-0120,42.3736541732,-71.1238625299
MTA-0122,42.3736804748,-71.1239337618
MTA-0124,42.3737058478,-71.1240021681
MTA-0153,42.3737809748,-71.1239542587
MTA-0151,42.373680479,-71.1237084946
MTA-0147,42.3736192935,-71.1234716936
MTA-0149,42.37364499,-71.1235424292
MTA-0106,42.3733983501,-71.1231728576
MTA-0108,42.3734204531,-71.1232355281
MTA-0110,42.373442649,-71.1232972728
MTA-0112,42.3734663066,-71.1233612479
MTA-0114,42.3734889646,-71.1234216393
MTA-0143,42.3733132194,-71.1226718364
MTA-0139,42.3732806221,-71.1225470744
MTA-0141,42.3733018771,-71.1226062709
MTA-0111,42.3720730987,-71.1187752018
MTA-0113,42.372094789,-71.1188409435
MTA-0115,42.3721197275,-71.1189056665
MTA-0125,42.3724846208,-71.1197971553
MTA-0127,42.3725140842,-71.1198736202
MTA-0129,42.3725411827,-71.1199444558
MTA-0065,42.371500911,-71.1171989846
MTA-0067,42.3715364002,-71.1172633095
MTA-0069,42.3715616304,-71.1173329514
MTA-0071,42.3715865281,-71.1174016518
MTA-0073,42.3716107612,-71.1174685428
MTA-0059,42.3713565576,-71.1167576668
MTA-0061,42.371383137,-71.1168327032
MTA-0063,42.3714072687,-71.1169019998
MTA-0051,42.3711975409,-71.1163097788
MTA-0053,42.3712256684,-71.1163881544
MTA-0055,42.3712529025,-71.1164660915
MTA-0057,42.3712788067,-71.1165402065
MTA-0037,42.3709831745,-71.1157098925
MTA-0039,42.3710025693,-71.1157656543
MTA-0041,42.371014296,-71.1158342484
MTA-0043,42.3710480223,-71.1158963623
MTA-0045,42.3710714483,-71.1159637012
MTA-0035,42.3708833976,-71.115430028
MTA-0033,42.3708593689,-71.1153630817
MTA-0031,42.3708339691,-71.1152923322
MTA-0027,42.3707192753,-71.1149709093
MTA-0029,42.370744179,-71.115040977
MTA-0017,42.3706035767,-71.1146406493
MTA-0019,42.3706292357,-71.1147149308
MTA-0013,42.3705135587,-71.114387225
MTA-0015,42.3705379987,-71.1144538905
MTA-0001,42.3702145761,-71.1135608001
MTA-0003,42.3702400599,-71.1136317328
MTA-0005,42.3702647819,-71.1137005423
MTA-0007,42.3702898085,-71.1137702012
MTA-0009,42.3703159292,-71.1138429065
MTA-0011,42.3703304896,-71.1139173846
ERIE-0032,42.3580980967,-71.1044410133
ERIE-0030,42.3580652267,-71.1043863866
ERIE-0036,42.3581654097,-71.104552921
ERIE-0034,42.358131836,-71.1044971146
ERIE-0040,42.3582329022,-71.1046651793
ERIE-0038,42.3581991765,-71.1046090222
ERIE-0042,42.3582671114,-71.1047222584
ALB-0142,42.359386749,-71.0992068731
ALB-0144,42.3593630258,-71.0992578978
ALB-0146,42.359334151,-71.099318871
ALB-0148,42.3593049357,-71.0993805863
ALB-0150,42.3592748694,-71.0994422145
ALB-0152,42.3592454157,-71.0995024882
ALB-0154,42.3592132648,-71.0995683289
ALB-0156,42.3591843834,-71.0996274519
ALB-0158,42.3591522049,-71.0996932926
ALB-0160,42.3591227784,-71.0997535289
ALB-0162,42.3590933521,-71.0998138021
ALB-0164,42.3590555879,-71.0998910553
ALB-0138,42.3596062596,-71.0987064669
ALB-0140,42.3595802592,-71.0987654059
ALB-0128,42.359881775,-71.0980844159
ALB-0130,42.3598439984,-71.0981695706
ALB-0132,42.3598094072,-71.098247564
ALB-0134,42.359780166,-71.0983134615
ALB-0136,42.3597465141,-71.0983893398
ALB-0126,42.3599413261,-71.0979483033
ALB-0124,42.3599686578,-71.0978857107
ALB-0120,42.3600852258,-71.0976187546
ALB-0122,42.3600554032,-71.0976870243
ALB-0118,42.3602046107,-71.0973453416
ALB-0116,42.3602230947,-71.0973029883
ALB-0114,42.3602953976,-71.0971373779
ALB-0112,42.3603211774,-71.097078365
ALB-0044,42.3617382227,-71.0938797614
ALB-0032,42.3619794869,-71.0933917216
ALB-0030,42.3620214126,-71.0933052394
ALB-0028,42.3620359891,-71.0932757482
ALB-0026,42.3620790511,-71.0931885741
ALB-0024,42.3621092666,-71.0931274202
ALB-0022,42.3621411169,-71.0930629442
ALB-0020,42.3621708146,-71.0930028112
ALB-0018,42.3622010029,-71.0929417314
ALB-0016,42.3622290386,-71.092884976
ALB-0014,42.3622587091,-71.0928249169
MAIN-0003,42.3620349179,-71.0803552581
MAIN-0005,42.3620394791,-71.080424605
MAIN-0007,42.3620440547,-71.0804941554
MAIN-0009,42.3620490803,-71.0805704556
MAIN-0011,42.3620437768,-71.0806474347
MAIN-0027,42.3621546423,-71.0819828893
MAIN-0025,42.362149026,-71.0819061118
MAIN-0023,42.3621430225,-71.0818247487
MAIN-0021,42.3621139433,-71.0814309518
MAIN-0019,42.3621089787,-71.0813636794
MAIN-0017,42.3621038842,-71.0812946873
MAIN-0015,42.36209853,-71.0812222003
MAIN-0013,42.3620929733,-71.0811468656
MAIN-0029,42.3621937987,-71.0824961343
MAIN-0031,42.3621990348,-71.0825703243
MAIN-0288,42.3622895305,-71.0850184384
MAIN-0318,42.3624094152,-71.0866135963
MAIN-0320,42.3624150078,-71.0866884691
MAIN-0322,42.3624205567,-71.0867626392
MAIN-0324,42.362426064,-71.0868366985
MAIN-0326,42.3624312014,-71.0869071341
MAIN-0401,42.362609286,-71.0876815229
MAIN-0399,42.362603719,-71.0876097762
MAIN-0397,42.3625984545,-71.0875420608
MAIN-0395,42.3625930031,-71.0874719785
MAIN-0393,42.3625876229,-71.0874026173
MAIN-0391,42.3625821714,-71.087332535
MAIN-0400,42.362501642,-71.0878478985
MAIN-0402,42.3625072681,-71.0879208657
MAIN-0517,42.3629159593,-71.0920469996
MAIN-0515,42.3629092869,-71.0919606807
MAIN-0513,42.3629025278,-71.0918731783
MAIN-0511,42.3628855528,-71.0917950663
MAIN-0509,42.3628904338,-71.0917128911
MAIN-0507,42.3628839949,-71.0916267558
MAIN-0505,42.3628778587,-71.0915447072
MAIN-0543,42.3630174874,-71.0933906181
MAIN-0541,42.3630128102,-71.0933250625
MAIN-0539,42.3630074543,-71.0932499465
MAIN-0537,42.3630014495,-71.0931659356
MAIN-0535,42.3629959656,-71.0930895808
MAIN-0533,42.3629800383,-71.0930242643
MAIN-0531,42.3629852325,-71.0929489508
MAIN-0529,42.3629786919,-71.0928647955
MAIN-0527,42.3629730569,-71.0927923084
MAIN-0525,42.3629683559,-71.0927317669
MAIN-0523,42.3629626481,-71.0926581147
MAIN-0521,42.3629562649,-71.092575864
MAIN-0680,42.3630219179,-71.0948365806
MAIN-0682,42.3630276167,-71.0949080685
MAIN-0684,42.3630333301,-71.0949797968
MAIN-0686,42.3630390434,-71.0950515251
MAIN-0688,42.3630447995,-71.0951237526
MAIN-0740,42.3630693046,-71.0954513944
MAIN-0742,42.3630752307,-71.0955291158
MAIN-0744,42.3630811132,-71.0956061343
MAIN-0746,42.3630871687,-71.0956855384
MAIN-0748,42.3630930519,-71.0957627976
MAIN-0750,42.363098935,-71.0958400382
MAIN-0752,42.3631048181,-71.0959172973
MAIN-0754,42.3631106874,-71.0959945566
MAIN-0756,42.3631163546,-71.0960689495
MAIN-0758,42.3631219643,-71.0961426397
MAIN-0793,42.3632780422,-71.0971073554
MAIN-0795,42.3633051572,-71.0971749332
MAIN-0797,42.3633112466,-71.0972565021
MAIN-0799,42.3633175372,-71.0973406969
MAIN-0802,42.3631793105,-71.096899923
MAIN-0804,42.3631852186,-71.0969767012
MAIN-0806,42.3631909263,-71.097051094
MAIN-0808,42.36319649,-71.0971235822
MAIN-0810,42.3632020246,-71.0971955895
MAIN-0812,42.3632072859,-71.0972640094
MAIN-0791,42.3632848023,-71.0969025624
MAIN-0807,42.3633595398,-71.0978870961
MAIN-0805,42.3633535218,-71.0978100963
MAIN-0803,42.3633467859,-71.0977240357
MAIN-0801,42.3633398205,-71.0976351274
MAIN-0814,42.3632423769,-71.0977210735
MAIN-0816,42.3632467046,-71.0977776403
MAIN-0822,42.3632860281,-71.0983078493
MAIN-0824,42.3633097707,-71.0986201241
MAIN-0861,42.363414397,-71.0987364974
AMES-0027,42.3623626362,-71.0882489555
AMES-0029,42.362321206,-71.0882543129
AMES-0031,42.3622513191,-71.0882633521
AMES-0033,42.3622105183,-71.0882682243
AMES-0035,42.3621500218,-71.0882750008
AMES-0037,42.3620970548,-71.0882809512
AMES-0039,42.3620435392,-71.0882869422
AMES-0041,42.3619856211,-71.0882934429
AMES-0049,42.361744897,-71.0883204663
AMES-0051,42.3617188387,-71.0883233925
AMES-0053,42.361660372,-71.0883299521
AMES-0055,42.3615784528,-71.0883391435
AMES-0057,42.3615527648,-71.0883420302
AMES-0059,42.3614967942,-71.0883483146
AMES-0054,42.3615798329,-71.0882417481
AMES-0052,42.3616406666,-71.0882333229
AMES-0050,42.3619132109,-71.0881955097
AMES-0048,42.3619667213,-71.0881880571
AMES-0046,42.3620196694,-71.0881806822
AMES-0044,42.3620731798,-71.0881732296
AMES-0042,42.3621310649,-71.088165175
AMES-0040,42.3621831765,-71.088157935
AMES-0038,42.3622343281,-71.0881507937
AMES-0036,42.3622910201,-71.0881428949
AMES-0034,42.3623432002,-71.0881356174
AMES-0032,42.3624055284,-71.0881269417
AMES-0014,42.3627757677,-71.0880179109
AMES-0012,42.3628400836,-71.0880087411
AMES-0010,42.3628949096,-71.0880008542
AMES-0004,42.3636647386,-71.0875042853
AMES-0006,42.3636159066,-71.0875422533
AMES-0008,42.3635930987,-71.0875601261
BWAY-0179,42.3656154018,-71.0914457705
BWAY-0181,42.3656443921,-71.0915188867
BWAY-0362,42.3706151401,-71.1044139288
BWAY-0183,42.3657001444,-71.0916597684
BWAY-0188,42.3658142622,-71.0922336016
BWAY-0190,42.3658394267,-71.0922958826
