42.38206092,-71.15736481,10595,10595,10595
42.38018222,-71.14384437,10371,9018,9694
42.37003192,-71.12227163,24639,20900,22769
42.37801747,-71.10760849,14342,14342,14342
42.36886854,-71.07340907,35592,32600,34096
42.35646207,-71.11400495,3064,3012,3038
42.36199304,-71.08064669,25551,25278,25414
42.35773588,-71.09289818,29551,29551,29551
42.40031658,-71.13475215,29347,21891,25681
42.37423333,-71.12646923,9096,9096,9096
42.375057,-71.136836,12050,11155,11505
42.37487052,-71.14864334,25076,21304,22477
42.36892948,-71.07273997,45270,45270,45270
42.369602,-71.073838,37032,37032,37032
42.38533912,-71.11613642,6963,3810,5597
42.369752,-71.118027,2128,1901,2016
42.37366315,-71.0979282,14778,10683,12770
42.39393364,-71.1390443,17633,9117,11452
42.36166636,-71.11530018,17568,11637,15389
42.39807803,-71.14303579,61724,46475,53198
42.39156997,-71.12373446,3290,3290,3290
42.379351,-71.109811,1755,1461,1591
42.388252,-71.118569,20333,13396,16982
42.374186,-71.100412,3331,3331,3331
42.396856,-71.143309,10266,10266,10266
42.39741,-71.140323,5932,5932,5932
42.37218973,-71.07957413,14192,8532,12438
42.35409,-71.107043,6169,2601,4786
42.36066726,-71.08412157,7039,3257,5504
42.37239907,-71.08819763,4898,4898,4898
42.37305711,-71.09432578,9983,8208,9123
42.36437139,-71.11527994,17439,11798,14405
42.37296715,-71.12184657,5720,5720,5720
42.36252573,-71.08410458,19501,19501,19501
42.36190146,-71.08430852,2412,2412,2412
42.36210816,-71.08372617,4706,4706,4706
42.39801544,-71.14318474,62600,62600,62600
42.39867085,-71.14577247,11100,11100,11100
42.39252554,-71.1577445,960,960,960
42.39824213,-71.14656114,1290,510,900
42.39781725,-71.1509314,740,740,740
42.401587,-71.157018,5900,5900,5900
42.36263445,-71.08880416,8200,8200,8200
42.36185109,-71.08830001,5400,5400,5400
42.36033504,-71.10736656,3300,3300,3300
42.369598,-71.072785,35500,35500,35500
42.370911,-71.076278,32400,32400,32400
42.37064643,-71.07571354,39700,39700,39700
42.3706686,-71.07713105,9600,7731,8665
42.37082905,-71.0798976,8200,8200,8200
42.37102118,-71.07576713,3000,2883,2941
42.39781634,-71.12979416,6000,6000,6000
42.38976564,-71.12132518,8472,8472,8472
42.3675074,-71.07765247,8456,6259,7155
42.3677,-71.07934084,3099,1683,2070
42.36794743,-71.08084128,9162,7359,8425
42.36809956,-71.08221827,825,352,498
42.36826689,-71.0838821,1273,688,942
42.36846441,-71.08553978,3094,2286,2580
42.36877119,-71.08764706,2588,2190,2392
42.36685875,-71.08880955,4986,3475,4042
42.36562915,-71.08129786,12545,12545,12545
42.36605306,-71.08531129,12597,12597,12597
42.36489083,-71.07753136,27624,27624,27624
42.36555785,-71.07815064,5529,5529,5529
42.36578586,-71.07979685,2022,2022,2022
42.36542528,-71.08257726,8534,8534,8534
42.36775,-71.084008,848,848,848
42.36790566,-71.08566728,2026,2026,2026
42.36607482,-71.08220256,8880,8880,8880
42.36251332,-71.08695371,6300,4050,5335
42.36411778,-71.08773896,36700,17700,27200
42.36350689,-71.08626792,21500,16850,19107
42.36578969,-71.0828551,14550,8800,12677
42.36305055,-71.08410367,12400,8500,10450
42.3623479,-71.09043838,14450,9300,10900
42.37057949,-71.11260942,3500,3500,3500
42.367046,-71.092718,7040,7040,7040
42.36591245,-71.09241723,11120,11120,11120
42.38869444,-71.15737715,12850,10100,11786
42.38676915,-71.1184343,4015,4015,4015
42.387117,-71.119101,17613,17613,17613
42.38830821,-71.11950961,21188,21188,21188
42.39810562,-71.14312573,57940,53367,55653
42.35674216,-71.10693091,2554,1774,2164
42.35577976,-71.10936928,8379,246,5711
42.35723991,-71.1041236,3764,3099,3433
42.35891088,-71.10027608,5988,3899,4838
42.35677554,-71.10657316,5781,4640,5210
42.355189,-71.110597,4697,3240,4069
42.355155,-71.110113,5828,5828,5828
42.36439681,-71.10358314,5153,3666,4384
42.35793294,-71.10415285,2846,1308,1933
42.35753576,-71.10831694,4376,2929,3678
42.35646196,-71.1069098,5065,3248,4092
42.35611243,-71.10936947,6142,4650,5514
42.35841987,-71.10940759,3109,1997,2648
42.35891985,-71.11129074,4837,3728,4037
42.36305726,-71.10274238,2737,2103,2388
42.36252755,-71.10330925,860,581,706
42.35885125,-71.10709241,795,630,724
42.35829745,-71.10759457,886,626,733
42.35677457,-71.10905379,772,530,680
42.359196,-71.113815,2816,1870,2359
42.36027811,-71.11261254,904,744,825
42.35906143,-71.11426038,1131,895,1013
42.40054902,-71.13573208,1190,1190,1190
42.400232,-71.135224,312,312,312
42.39971953,-71.13413344,186,186,186
42.39927508,-71.13315311,332,332,332
42.398688,-71.132439,260,260,260
42.39809991,-71.131561,363,363,363
42.3985745,-71.13634349,1027,454,740
42.36434467,-71.09936761,6943,6448,6695
42.36404433,-71.09659179,4830,4830,4830
42.36239272,-71.09683941,3899,3899,3899
42.36228975,-71.09543396,222,222,222
42.36245377,-71.09557743,487,487,487
42.37187702,-71.09921234,18413,16880,17646
42.35609329,-71.10579267,1394,1394,1394
42.35851268,-71.10796814,569,569,569
42.35724927,-71.10813159,6847,4208,5402
42.36742649,-71.11352047,6642,6642,6642
42.36640509,-71.11329789,439,439,439
42.36759,-71.112536,1032,1032,1032
42.39463988,-71.14283293,5689,4327,5008
42.37034587,-71.07354163,830,830,830
42.37081265,-71.07182681,4063,1958,3010
42.369921,-71.069908,570,570,570
42.36989759,-71.06962356,371,371,371
42.369001,-71.072147,5847,3752,4799
42.36268705,-71.09991025,4918,4918,4918
42.38788097,-71.12343144,1159,1159,1159
42.388163,-71.140643,5123,5123,5123
42.38716375,-71.14064673,5336,5336,5336
42.3693408,-71.0777081,2897,2897,2897
42.36863674,-71.07786345,2114,2114,2114
42.36922702,-71.07896753,2105,2105,2105
42.36745484,-71.07766622,8427,8427,8427
42.36761798,-71.07936282,1874,1874,1874
42.36801068,-71.08078068,9164,9164,9164
42.369714,-71.12171,20800,20800,20800
42.368886,-71.090296,7350,7350,7350
42.367558,-71.091034,9700,9700,9700
42.363313,-71.100178,14190,14190,14190
42.363349,-71.100253,12879,12879,12879
42.364412,-71.0999,5970,5970,5970
42.364903,-71.100749,4579,4579,4579
42.39716,-71.130018,24264,24264,24264
42.392039,-71.124208,21941,21941,21941
42.382861,-71.119553,18316,18316,18316
42.368262,-71.108544,11174,11174,11174
42.358347,-71.09318,21466,21466,21466
42.400798,-71.15337,960,960,960
42.401174,-71.153241,76582,76582,76582
42.365394,-71.10369,21900,21900,21900
42.36686,-71.106127,18130,18130,18130
42.363433,-71.099501,8870,8870,8870
42.366604,-71.10294,23400,23400,23400
42.364493,-71.106928,15040,15040,15040
42.363877,-71.105833,3880,3880,3880
42.367504,-71.10471,6090,6090,6090
42.365496,-71.106478,6460,6460,6460
42.363239,-71.104206,4610,4610,4610
42.362248,-71.103036,7830,7830,7830
42.388936,-71.144114,613,613,613
42.389613,-71.142521,50738,50738,50738
42.372351,-71.090064,12785,12785,12785
42.372263,-71.092003,657,657,657
42.371475,-71.090243,1432,1432,1432
