sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.3682472320005,-71.07922643799964
sidewalk,SIDEWALK,null,42.37984675100046,-71.13002583099967
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.3679216000005,-71.07045928399964
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.37384732200047,-71.09964602399964
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.36800755700045,-71.08227652799962
sidewalk,SIDEWALK,null,42.35714384500045,-71.10974462199965
sidewalk,SIDEWALK,null,42.369575813000495,-71.10383111199963
sidewalk,SIDEWALK,null,42.37622465400045,-71.15472536299967
sidewalk,SIDEWALK,null,42.383075947000464,-71.13408887899965
sidewalk,SIDEWALK,null,42.367576604000476,-71.09756961199963
sidewalk,SIDEWALK,null,42.3815065390005,-71.13356804899962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.35950487000048,-71.10680515099966
sidewalk,SIDEWALK,null,42.36612588100047,-71.10915465299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.36378444400049,-71.10251520599962
sidewalk,SIDEWALK,null,42.38224399900048,-71.13064586199965
sidewalk,SIDEWALK,null,42.37207396000048,-71.07902248399967
sidewalk,SIDEWALK,null,42.36778516700048,-71.09536760199967
sidewalk,SIDEWALK,null,42.383075947000464,-71.13408887899965
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.36727240200048,-71.10409152799963
sidewalk,SIDEWALK,null,42.36110247200048,-71.11332775399967
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.379814989000465,-71.12634669799962
sidewalk,SIDEWALK,null,42.369496306000485,-71.07880700699963
sidewalk,SIDEWALK,null,42.3824053190005,-71.13433661999966
sidewalk,SIDEWALK,null,42.37207396000048,-71.07902248399967
sidewalk,SIDEWALK,null,42.3646544180005,-71.10405580699967
sidewalk,SIDEWALK,null,42.369226323000476,-71.09011722999963
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.3615132970005,-71.11208029699964
sidewalk,SIDEWALK,null,42.37203363000049,-71.07893260599963
sidewalk,SIDEWALK,null,42.37259940000047,-71.11403571899967
sidewalk,SIDEWALK,null,42.36697626500046,-71.09265973999965
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.36856526200046,-71.10909819199964
sidewalk,SIDEWALK,null,42.37207396000048,-71.07902248399967
sidewalk,SIDEWALK,null,42.37231133000046,-71.10997277399963
sidewalk,SIDEWALK,null,42.36841300600048,-71.08167198899963
sidewalk,SIDEWALK,null,42.37799207900048,-71.11628727799967
sidewalk,SIDEWALK,null,42.376840950000485,-71.11063533599963
sidewalk,SIDEWALK,null,42.396312208000495,-71.12688020399963
sidewalk,SIDEWALK,null,42.37052408000045,-71.09480216999964
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.38365371600048,-71.11745228599966
sidewalk,SIDEWALK,null,42.36712069200047,-71.09371667199963
sidewalk,SIDEWALK,null,42.36994569600046,-71.10487046999964
sidewalk,SIDEWALK,null,42.36917597100046,-71.09018118099965
sidewalk,SIDEWALK,null,42.38375809700045,-71.11508775199962
sidewalk,SIDEWALK,null,42.37375513900048,-71.12295207599965
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.37775931900046,-71.11075517299963
sidewalk,SIDEWALK,null,42.3684557950005,-71.09707067399967
sidewalk,SIDEWALK,null,42.37040315100046,-71.11431918099964
sidewalk,SIDEWALK,null,42.370107014000496,-71.08363737299965
sidewalk,SIDEWALK,null,42.36733692900049,-71.10393942599967
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.391201838000484,-71.14607376299966
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.36981203100049,-71.09521089099962
sidewalk,SIDEWALK,null,42.37053681600048,-71.09587921499963
sidewalk,SIDEWALK,null,42.36728392500049,-71.09354814799963
sidewalk,SIDEWALK,null,42.373528140000474,-71.12464823499965
sidewalk,SIDEWALK,null,42.37186654900046,-71.11960008799963
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.37203363000049,-71.07893260599963
sidewalk,SIDEWALK,null,42.36917597100046,-71.09018118099965
sidewalk,SIDEWALK,null,42.3666179060005,-71.09429828399965
sidewalk,SIDEWALK,null,42.375003060000495,-71.12488329999962
sidewalk,SIDEWALK,null,42.37294162800049,-71.10357299999964
sidewalk,SIDEWALK,null,42.39568191000046,-71.13398056499966
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.39319413300046,-71.12785272999963
sidewalk,SIDEWALK,null,42.369005433000495,-71.11021014299962
sidewalk,SIDEWALK,null,42.36373720100045,-71.10356954299965
sidewalk,SIDEWALK,null,42.38362973000045,-71.11507859299962
sidewalk,SIDEWALK,null,42.37314220000047,-71.09623624399967
sidewalk,SIDEWALK,null,42.371127937000495,-71.10221791699962
sidewalk,SIDEWALK,null,42.36557182000047,-71.09296806999964
sidewalk,SIDEWALK,null,42.364916259000495,-71.09642906299968
sidewalk,SIDEWALK,null,42.36378444400049,-71.10251520599962
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
sidewalk,SIDEWALK,null,42.371653377000484,-71.09827135199964
sidewalk,SIDEWALK,null,42.372020318000466,-71.12025467299964
sidewalk,SIDEWALK,null,42.366791640000486,-71.10600946299962
