42.402614231791816,-71.1344573562213
42.40224191420831,-71.13477569935233
42.40172264812871,-71.1326003367404
42.401391629966035,-71.13301219161282
42.401298510806576,-71.13455152643208
42.40108760298554,-71.1318310044673
42.40100417691559,-71.1338932400057
42.40098351957074,-71.13299893668483
42.40093781622164,-71.13600102202265
42.400865881732166,-71.15221745073012
42.40069650283289,-71.13548907773227
42.40057719411427,-71.13523011886686
42.400529642022995,-71.13512698629222
42.40051645056398,-71.1323873524356
42.400375951034846,-71.136116068186
42.400247769144094,-71.13446863316112
42.40000899658636,-71.13391222056038
42.399949764182196,-71.13377790990977
42.399889826619436,-71.1370757688641
42.3998671463065,-71.13079105806214
42.39982053232289,-71.1334889519956
42.39960806826806,-71.13001838144304
42.39950068505857,-71.13293783056315
42.39949097050861,-71.1380229226007
42.399331909855164,-71.13030970198496
42.39923367150121,-71.12941350863755
42.39928685654003,-71.14718199487233
42.398978394795755,-71.13065200798576
42.398951030303614,-71.1321235608651
42.398858702033486,-71.14098017093886
42.39883910317009,-71.1404068760059
42.39879835068684,-71.12869719240369
42.398842325627875,-71.1463345478024
42.39873155962589,-71.13878460413451
42.3986828073732,-71.1380191457846
42.3986133098965,-71.13100633595097
42.39862275041486,-71.13705538693326
42.39856002370032,-71.13609164523439
42.39852424722465,-71.13520949540414
42.39847597463302,-71.13152163807452
42.398415946192884,-71.13031028236001
42.398390675782835,-71.1411823792756
42.3983060040779,-71.13130627032008
42.397973237937514,-71.13089708028423
42.397969140071865,-71.12962165504527
42.39782779209181,-71.14125410176146
42.397540704140425,-71.13637399183985
42.39747415687023,-71.13533213624171
42.39741877755836,-71.13026561564469
42.397408486013106,-71.13429272115071
42.39734280564872,-71.13325327119816
42.39727889180676,-71.13221140666276
42.39730643709553,-71.14121500350203
42.39724117465048,-71.13156370941914
42.39719893137991,-71.13089197526442
42.39718371420605,-71.14129140922229
42.397074501418025,-71.12987934652166
42.39696298157761,-71.12762486950723
42.39689970856246,-71.14108147990562
42.39663545441732,-71.1293854606295
42.39664365174017,-71.13530086787185
42.39659256841212,-71.13633616721886
42.39654882263866,-71.13322181831758
42.396530744724224,-71.1342581116419
42.3964798619863,-71.13087814405016
42.39642917633449,-71.12703900587975
42.39627818341709,-71.13217517218047
42.39625476801015,-71.13321271408526
42.39617939297891,-71.12887483686688
42.39603004270812,-71.12870741615333
42.39601441968982,-71.12607738912469
42.39583008126379,-71.12638379055448
42.39579551614041,-71.13085929770041
42.395768462485414,-71.13215411117923
42.39576075469325,-71.1325243642855
42.39574504714757,-71.13319160770682
42.39573716011915,-71.13350662652041
42.3957225280954,-71.13422913524698
42.39570087389846,-71.13526543531864
42.395670548311955,-71.12830081796389
42.39567917918496,-71.13630055019499
42.39533254127886,-71.12792056764111
42.395289940718015,-71.13213283196293
42.39524572042515,-71.1308432941332
42.39531897994243,-71.15861649347983
42.395156167446906,-71.13014661041247
42.39508035893101,-71.1276395488249
42.39499004465662,-71.12753553517558
42.39487243157262,-71.12479794623466
42.394740471376025,-71.13083062169177
42.39469979203484,-71.13315202610337
42.39469910540289,-71.14056025256981
42.39465288556274,-71.12715525100104
42.39461997479952,-71.14232411984996
42.39452413589705,-71.1270117799089
42.39441731308671,-71.1331416336321
42.394366486383106,-71.12951655882604
42.39425757459781,-71.15466031768521
42.394194375891736,-71.15025278073595
42.39405026480415,-71.12377508055198
42.394077991509235,-71.14053494524596
42.393960739577636,-71.12638162110169
42.394027928158664,-71.15621940096287
42.393934191008874,-71.12836033639391
42.40462741058892,-71.13431227296043
42.401651319175066,-71.13538379180501
42.40144464872422,-71.13009060386554
42.40141280394543,-71.13687586998948
42.40110514598862,-71.15296631309114
42.40089168958252,-71.12964540674452
42.40034223787387,-71.1291822034003
42.39968804998442,-71.13022950054544
42.39955689698982,-71.1307291532993
42.399285814293286,-71.13880550215869
42.39918634990719,-71.13104027326432
42.39875935539988,-71.13125675580756
42.398625477627085,-71.13425921013793
42.398518092081034,-71.13327288723366
42.39839083985948,-71.14410714377
42.398222780368705,-71.14162693280751
42.39816978312668,-71.13245386557726
42.39794866149426,-71.14259257890828
42.397809304974025,-71.14189975942992
42.39780537039926,-71.14263785240797
42.39775274524514,-71.1321630018861
42.397523313216624,-71.13791638508313
42.39733762515539,-71.12803138304658
42.39708670047899,-71.12647854402495
